Source:,http://dec.alaska.gov/Applications/SPAR/PublicMVC/CSP/Search Records.csv,,,,,,,,,,,,,,,,
Hazard ID,File ID,Archived Record Key,LUST Event ID,CS or LUST,Site Name,Address,City,Borough,State,Zip Code,Status,Staff,Landowner,Site Type,Latitude,Longitude,Horizontal Datum
1706,141.38.035,199233X830801,,CSP,Fort Greely SMDC Nuclear Reactor SM1A,Building #606,Fort Greely,Fort Greely Military,AK,99731,Open,Melinda Brunner,US Army Greely Garrison,Military Installation - Base/Post/Other,63.973772,-145.716144,WGS84
1707,141.38.008,199233X930301,,CSP,Fort Greely Bldg 100 BRAC 92,South Side of Allen AAF,Fort Greely,Fort Greely Military,AK,99731,Open,Melinda Brunner,US Army Greely Garrison,Military Installation - Base/Post/Other,63.988332,-145.724369,WGS84
1714,141.38.015,199233X930606,,CSP,Fort Greely Bldg 626 BRAC 130,Arctic Avenue &,Fort Greely,Fort Greely Military,AK,99731,Open,Melinda Brunner,US Army Greely Garrison,Military Installation - Base/Post/Other,63.973469,-145.711933,WGS84
1717,300.38.012,199236X914001,,CSP,Point McIntyre / DERP,Point McIntyre,Prudhoe Bay,North Slope,AK,99734,Open,John Carnahan,,Military Installation - Base/Post/Other,70.403333,-148.679167,NAD83
1798,2101.38.004.03,199321X136502,,CSP,JBER-Elmendorf AFFF Area #17 OU4 FT023 FTA,Airlifter Drive and 33rd Street formerly in OU7,Elmendorf AFB (JBER),Anchorage,AK,99506,Open,Louis Howard,U.S. Air Force,Military Installation - Base/Post/Other,61.26429,-149.804259,NAD83
1801,2101.38.004.08,199321X936501,,CSP,JBER-Elmendorf OU4 SD028 Bldg 16710,Talley Avenue near Jct. of Taxiways 5 & 10 ZONE 2,Elmendorf AFB (JBER),Anchorage,AK,99506,Open,Louis Howard,U.S. Air Force,Military Installation - Base/Post/Other,61.250824,-149.799079,NAD83
1804,2101.38.006.04,199321X936511,,CSP,JBER-Elmendorf AFFF Seep OU6 LF004 Bluff Landfill,Knik Bluff Trail,Elmendorf AFB (JBER),Anchorage,AK,99506,Open,Louis Howard,U.S. Air Force,Military Installation - Base/Post/Other,61.248611,-149.877778,NAD83
1818,2237.38.003,199322X108301,,CSP,Lake Louise Air Force Rec Camp,Former AF Rec Camp,Glennallen,Valdez Cordova,AK,99588,Open,Monte Garroutte,,Military Installation - Base/Post/Other,62.301163,-146.59059,WGS84
1855,2264.38.034,1.99324E+12,,CSP,USCG Valdez Housing,West Hanagita C.G.Unit #6,Valdez,Valdez Cordova,AK,99686,Open,Jamie McKellar,U.S.D.H.S. Coast Guard - Juneau,Military Installation - Base/Post/Other,61.137108,-146.369291,NAD83
1859,2436.38.001,1.99325E+12,,CSP,AKARNG Nunapitchuk FSA,Unnamed Boardwalk,Nunapitchuk,Bethel,AK,99641,Open,Danielle Duncan,Nunapitchuk Limitied,Military Installation - Base/Post/Other,60.894515,-162.459482,WGS84
1884,2542.38.029,1.99325E+12,,CSP,"Fort Mears USTs, Amaknak Island",Airport Beach Road,Unalaska,Aleutian Islands,AK,99685,Open,Linda (Qi) Liu,Ounalashka Corporation - Unalaska,Military Installation - Base/Post/Other,53.873596,-166.536621,NAD27
1935,107.38.099,199331X001402,,CSP,Eielson AFB (SO075) Bldg 1301 UIW,Bldg. 1301 inactive pump,Eielson AFB,Fairbanks North Star,AK,99702,Open,Monte Garroutte,,Military Installation - Base/Post/Other,64.645013,-147.073145,NAD83
1946,860.38.022,199331X107401,,CSP,Galena AFS/Airport - SS002 CTDSA/SS013 CTDSA So.,On the Runway,Galena,Yukon Koyukuk,AK,99741,Open,Dennis Shepard,ADOT&PF - Fairbanks,Military Installation - Base/Post/Other,64.738056,-156.943611,NAD83
1948,860.38.025,199331X107403,,CSP,Galena AFS/Airport - SS005 Wilderness Hall,Wilderness Hall,Galena,Yukon Koyukuk,AK,99741,Open,Dennis Shepard,ADOT&PF - Fairbanks,Military Installation - Base/Post/Other,64.7411,-156.9507,WGS84
1955,860.38.026,199331X907401,,CSP,Galena AFS/Airport - SS006 and SS019 Bldgs. 1845/1700,In the Main Base Triangle,Galena,Yukon Koyukuk,AK,99741,Open,Dennis Shepard,ADOT&PF - Fairbanks,Military Installation - Base/Post/Other,64.741014,-156.955954,WGS84
1956,108.38.062,199331X921301,,CSP,Fort Wainwright (2P) Farmer's Loop,0.5 Mi. Farmer's Loop Rd.,Fairbanks,Fairbanks North Star,AK,99712,Open,Dennis Shepard,US Army Directorate of Public Works,Military Installation - Base/Post/Other,64.876558,-147.670248,WGS84
1986,1530.38.011,199411X918201,,CSP,Yakutat AFB Point Carrew Garrison OU,Near Point Carrew,Yakutat,Skagway Yakutat Ango,AK,99689,Open,Jessica Morris,"Yak-Tat-Kwaan, Incorporated",Military Installation - Base/Post/Other,59.550548,-139.839352,
2088,2601.38.057,1.99425E+12,,CSP,USCG Kodiak Bldg 24 Steam Plant,Nyman Peninsula,Kodiak,Kodiak Island,AK,99619,Open,Curtis Dunkin,U.S.D.H.S. Coast Guard - Kodiak,Military Installation - Base/Post/Other,57.789227,-152.409284,NAD83
2093,2601.38.045,1.99425E+12,,CSP,"USCG Aviation Hill Bldg 01, Area F",Aviation Hill,Kodiak,Kodiak Island,AK,99619,Open,Curtis Dunkin,U.S.D.H.S. Coast Guard - Kodiak,Military Installation - Base/Post/Other,57.789227,-152.409284,NAD83
2094,2601.38.046,1.99425E+12,,CSP,"USCG Aviation Hill Bldg 02, Area G",Aviation Hill,Kodiak,Kodiak Island,AK,99619,Open,Curtis Dunkin,U.S.D.H.S. Coast Guard - Kodiak,Military Installation - Base/Post/Other,57.789227,-152.409284,NAD83
2095,2601.38.047,1.99425E+12,,CSP,"USCG Aviation Hill Bldg 03, Area D",Aviation Hill,Kodiak,Kodiak Island,AK,99619,Open,Curtis Dunkin,U.S.D.H.S. Coast Guard - Kodiak,Military Installation - Base/Post/Other,57.789227,-152.409284,NAD83
2096,2601.38.048,1.99425E+12,,CSP,"USCG Aviation Hill Bldg 15, Area A",Aviation Hill,Kodiak,Kodiak Island,AK,99619,Open,Curtis Dunkin,U.S.D.H.S. Coast Guard - Kodiak,Military Installation - Base/Post/Other,57.746389,-152.508333,WGS84
2097,2601.38.049,1.99425E+12,,CSP,"USCG Aviation Hill Bldg 17, Area M",USCG Base Kodiak Aviation Hill,Kodiak,Kodiak Island,AK,99619,Open,Curtis Dunkin,U.S.D.H.S. Coast Guard - Kodiak,Military Installation - Base/Post/Other,57.746937,-152.511542,NAD83
2098,2601.38.050,1.99425E+12,,CSP,"USCG Aviation Hill Bldg 18, Area L",Aviation Hill,Kodiak,Kodiak Island,AK,99619,Open,Curtis Dunkin,U.S.D.H.S. Coast Guard - Kodiak,Military Installation - Base/Post/Other,57.789227,-152.409284,NAD83
2099,2601.38.051,1.99425E+12,,CSP,"USCG Aviation Hill Bldg 19, Area K",Aviation Hill,Kodiak,Kodiak Island,AK,99619,Open,Curtis Dunkin,U.S.D.H.S. Coast Guard - Kodiak,Military Installation - Base/Post/Other,57.789227,-152.409284,NAD83
2100,2601.38.052,1.99425E+12,,CSP,"USCG Aviation Hill Bldg 20, Area E",Aviation Hill,Kodiak,Kodiak Island,AK,99619,Open,Curtis Dunkin,U.S.D.H.S. Coast Guard - Kodiak,Military Installation - Base/Post/Other,57.789227,-152.409284,NAD83
2101,2601.38.053,1.99425E+12,,CSP,"USCG Aviation Hill Bldg 21, AreaB&C",Aviation Hill,Kodiak,Kodiak Island,AK,99619,Open,Curtis Dunkin,U.S.D.H.S. Coast Guard - Kodiak,Military Installation - Base/Post/Other,57.789227,-152.409284,NAD83
2102,2601.38.054,1.99425E+12,,CSP,"USCG Aviation Hill Bldg 85, Area H",Aviation Hill,Kodiak,Kodiak Island,AK,99619,Open,Curtis Dunkin,U.S.D.H.S. Coast Guard - Kodiak,Military Installation - Base/Post/Other,57.789227,-152.409284,NAD83
2103,2601.38.055,1.99425E+12,,CSP,"USCG Aviation Hill Bldg 86, Area I",Aviation Hill,Kodiak,Kodiak Island,AK,99619,Open,Curtis Dunkin,U.S.D.H.S. Coast Guard - Kodiak,Military Installation - Base/Post/Other,57.789227,-152.409284,NAD83
2104,2601.38.056,1.99425E+12,,CSP,"USCG Aviation Hill Bldg 87, Area J",Aviation Hill,Kodiak,Kodiak Island,AK,99619,Open,Curtis Dunkin,U.S.D.H.S. Coast Guard - Kodiak,Military Installation - Base/Post/Other,57.789227,-152.409284,NAD83
2154,2542.38.022,1.99425E+12,,CSP,Dutch Hbr-Tar Pond A Rocky Point,East Point Road,Unalaska,Aleutian Islands,AK,99685,Open,Linda (Qi) Liu,Ounalashka Corporation - Unalaska,Military Installation - Base/Post/Other,53.883056,-166.535556,NAD83
2155,2542.38.022,1.99425E+12,,CSP,Dutch Hbr-Tar Ponds C-D Rocky Point,East Point Road,Unalaska,Aleutian Islands,AK,99685,Open,Linda (Qi) Liu,Ounalashka Corporation - Unalaska,Military Installation - Base/Post/Other,53.887542,-166.531565,NAD83
2206,2501.38.003.04,199425X018145,,CSP,Adak SA 80 Steam Plant 4,OU A,Adak,Aleutian Islands,AK,99546,Open,Darren Mulkey,Aleut Corporation,Military Installation - Base/Post/Other,51.876572,-176.639947,NAD83
2217,2501.38.003.07,199425X031501,,CSP,Adak Tanker Shed UST 42494,OU A,Adak,Aleutian Islands,AK,99546,Open,Darren Mulkey,ADOT&PF - Anchorage,Military Installation - Base/Post/Other,51.872372,-176.643933,NAD83
2229,2501.38.003.23,199425X118130,,CSP,Adak SWMU 61 Tank Farm B,OU A,Adak,Aleutian Islands,AK,99546,Open,Darren Mulkey,Aleut Corporation,Military Installation - Base/Post/Other,51.862347,-176.663789,NAD83
2236,2501.38.003.01,199425X118144,,CSP,Adak SA 79 Main Road Pipeline,OU A,Adak,Aleutian Islands,AK,99546,Open,Darren Mulkey,Aleut Corporation,Military Installation - Base/Post/Other,51.871633,-176.640181,NAD83
2253,2501.38.003.01,199425X118185,,CSP,Adak Housing Area (Arctic Acres),OU A,Adak,Aleutian Islands,AK,99546,Open,Darren Mulkey,Aleut Corporation,Military Installation - Base/Post/Other,51.874644,-176.634203,NAD83
2256,2542.38.021,199425X124901,,CSP,Dutch Hbr-Tar Pond B Rocky Point,East Point Road,Unalaska,Aleutian Islands,AK,99685,Open,Linda (Qi) Liu,Ounalashka Corporation - Unalaska,Military Installation - Base/Post/Other,53.887542,-166.531565,NAD83
2262,2501.38.006,199425X218164,,CSP,Adak SA 93 WWII Mortar Impact Area,OU B-2,Adak,Aleutian Islands,AK,99546,Open,Darren Mulkey,,Military Installation - Base/Post/Other,51.961547,-176.619453,NAD83
2281,2501.38.002.01,199425X918013,,CSP,Adak SWMU 14 Old Pesticide Storage,OU A,Adak,Aleutian Islands,AK,99546,Open,Darren Mulkey,Aleut Corporation,Military Installation - Base/Post/Other,51.865783,-176.637081,NAD83
2296,2501.38.002.01,199425X918124,,CSP,Adak SWMU 55 Public Works Waste Storage Area,OU A,Adak,Aleutian Islands,AK,99546,Open,Darren Mulkey,Aleut Corporation,Military Installation - Base/Post/Other,51.863911,-176.632756,NAD83
2304,2601.38.043,199425X929551,,CSP,USCG MA6 DOT Building A-711,"Tom Stiles, Anton Larson",Kodiak,Kodiak Island,AK,99619,Open,Curtis Dunkin,U.S.D.H.S. Coast Guard - Kodiak,Military Installation - Base/Post/Other,57.758651,-152.514588,WGS84
2305,107.38.101,1.99431E+12,,CSP,Eielson AFB (SS068) (AOC 29) AAA Site,Wabash Ave & Central Ave,Eielson AFB,Fairbanks North Star,AK,99702,Open,Monte Garroutte,,Military Installation - Base/Post/Other,64.68701,-147.098512,NAD83
2340,107.38.103,199431X116101,,CSP,Eielson AFB (SO524) Bldg 1303 UST ,"Cargain Road,",Eielson AFB,Fairbanks North Star,AK,99702,Open,Monte Garroutte,,Military Installation - Base/Post/Other,64.643611,-147.072222,NAD83
2341,107.38.068,199431X128601,,CSP,Eielson AFB (CG527) Fuel Pit (1994 spill at ST19),Cargain Road,Eielson AFB,Fairbanks North Star,AK,99702,Open,Monte Garroutte,,Military Installation - Base/Post/Other,64.652333,-147.05681,WGS84
2342,108.38.070.01,199431X907701,,CSP,Fort Wainwright (OU-4) FTWW 011 Coal Stor.Yd,South of Power Plant,Fort Wainwright,Fairbanks North Star,AK,99703,Open,Dennis Shepard,US Army Directorate of Public Works,Military Installation - Base/Post/Other,64.823698,-147.648532,WGS84
2353,170.38.028,199433X130902,,CSP,"Northway Staging Field OU2, Areas 40&43-Ham Lake",Sites 40 and 43,Northway,Southeast Fairbanks,AK,99764,Open,John Carnahan,ADOT&PF - Anchorage,Military Installation - Base/Post/Other,62.964624,-141.918537,WGS84
2456,2402.38.002,1.99525E+12,,CSP,AKARNG Akiak FSA,Mukluk Street,Akiak,Bethel,AK,99552,Open,Danielle Duncan,Alaska Army National Guard,Military Installation - Base/Post/Other,60.912128,-161.217485,WGS84
2457,2413.38.003,1.99525E+12,,CSP,AKARNG Emmonak FSA,Kwigluk Street,Emmonak,Wade Hampton,AK,99581,Open,Danielle Duncan,Alaska Army National Guard,Military Installation - Base/Post/Other,62.777245,-164.530029,NAD83
2466,2601.38.042,1.99525E+12,,CSP,USCG Kodiak Site 33 Empty Container,SWMU #33,Kodiak,Kodiak Island,AK,99619,Open,Curtis Dunkin,U.S.D.H.S. Coast Guard - Kodiak,Military Installation - Base/Post/Other,57.727493,-152.514608,NAD83
2496,440.38.001,1.99532E+12,,CSP,AKARNG Noatak FSA,Onalik Street,Noatak,Northwest Arctic,AK,99761,Open,Danielle Duncan,Alaska Army National Guard,Military Installation - Base/Post/Other,67.570377,-162.967693,WGS84
2519,141.38.027,199533X924301,,CSP,Fort Greely Beales Range Facility,Beales Range,Fort Greely,Fort Greely Military,AK,99731,Open,Melinda Brunner,,Military Installation - Base/Post/Other,63.948651,-145.788609,WGS84
2590,2101.38.041,199621X121901,,CSP,JBER-Elmendorf TU107 ST534 Boy Scout Hut,Building 8675 Truemper Lp near Riding Stable,Elmendorf AFB (JBER),Anchorage,AK,99506,Open,Louis Howard,U.S. Air Force,Military Installation - Base/Post/Other,61.240706,-149.785756,WGS84
2595,2101.38.008.01,199621X901509,,CSP,JBER-Elmendorf DP098 Bldgs 18224 and 18220,Fairchild Avenue between Hillberg Lk Rd & 37th St,Elmendorf AFB (JBER),Anchorage,AK,99506,Open,Louis Howard,U.S. Air Force,Military Installation - Base/Post/Other,61.264946,-149.844813,WGS84
2601,2332.38.023,199623X132404,,CSP,Caines Head - Fort McGilvray,Resurrection Bay,Seward,Kenai Peninsula,AK,99664,Open,Jamie McKellar,Alaska Dept. of Natural Res. - Land,Military Installation - Base/Post/Other,60.003437,-149.43783,NAD83
2614,2569.38.021,199625X128901,,CSP,King Salmon AS GW Zone 7 OT033 SS004 SS005,Lake Camp GW Zone,King Salmon,Bristol Bay,AK,99613,Open,Linda (Qi) Liu,,Military Installation - Base/Post/Other,58.670472,-156.458111,
2615,2509.38.001,199625X132401,,CSP,Akutan FUDS Former Naval Station,Akutan Naval Station,Akutan,Aleutians East,AK,99553,Open,Darren Mulkey,Trident Seafoods Corporation,Military Installation - Base/Post/Other,54.126788,-165.80881,WGS84
2616,2568.38.004,199625X132403,,CSP,Caton Island,Caton Island,King Cove,Aleutians East,AK,99612,Open,Jessica Morris,U.S.D.I. BLM - Anchorage 1,Military Installation - Base/Post/Other,54.407733,-162.477521,NAD83
2618,2514.38.003,199625X132407,,CSP,Attu Isl Military Petroleum Sites,Attu Island,Adak,Aleutian Islands,AK,99546,Open,Jessica Morris,U.S.D.I. Fish & Wildlife Ser.-AMNWR,Military Installation - Base/Post/Other,52.8956,172.9001,WGS84
2619,2570.38.001,199625X132502,,CSP,Kiska Island Garrison - Oil,Big/Little Kiska Islands,Amchitka,Aleutian Islands,AK,99546,Open,Darren Mulkey,,Military Installation - Base/Post/Other,51.976,177.502,WGS84
2620,2580.38.004,199625X132503,,CSP,Ogliuga Island,Aleutian Islands,Adak,Aleutian Islands,AK,99546,Open,Jessica Morris,U.S.D.I. Fish & Wildlife Ser.-AMNWR,Military Installation - Base/Post/Other,51.601917,-178.649051,NAD27
2622,2550.38.001,199625X132507,,CSP,Fort Glenn HTRW,SE Corner of Umnak Island,Dutch Harbor,Aleutian Islands,AK,99692,Open,Darren Mulkey,Tanadgusix (TDX) Corporation,Military Installation - Base/Post/Other,53.382993,-167.911635,NAD83
2623,2542.38.005,199625X232004,,CSP,Fort Learnard,Eider Point,Dutch Harbor,Aleutian Islands,AK,99692,Open,Darren Mulkey,Ounalashka Corporation - Unalaska,Military Installation - Base/Post/Other,53.578302,-166.952066,NAD83
2624,2514.38.002,199625X232407,,CSP,Attu Island Military Ordnance Sites,Attu Island,Adak,Aleutian Islands,AK,99546,Open,Jessica Morris,U.S.D.I. Fish & Wildlife Ser.-AMNWR,Military Installation - Base/Post/Other,52.8857,172.988,WGS84
2626,2570.38.002,199625X232502,,CSP,Kiska Island Garrison - UXO,Big/Little Kiska Islands,Amchitka,Aleutian Islands,AK,99546,Open,Darren Mulkey,,Military Installation - Base/Post/Other,51.976,177.502,WGS84
2627,2601.38.090,199625X232506,,CSP,Kodiak - Burma Road FUDS MMRP,Burma Road,Kodiak,Kodiak Island,AK,99619,Open,Curtis Dunkin,"Leisnoi, Incorporated",Military Installation - Base/Post/Other,57.789978,-152.407105,NAD27
2628,2569.38.015,199625X928901,,CSP,King Salmon AS GW Zone 1 OT027,Base Living Area,King Salmon,Bristol Bay,AK,99613,Open,Linda (Qi) Liu,,Military Installation - Base/Post/Other,58.693694,-156.670972,
2629,2569.38.016,199625X928902,,CSP,King Salmon AS GW Zone 2 OT028,Base Industrial Area,King Salmon,Bristol Bay,AK,99613,Open,Linda (Qi) Liu,,Military Installation - Base/Post/Other,58.69,-156.65,
2630,2569.38.017,199625X928903,,CSP,King Salmon AS GW Zone 3 OT029,North/South Bluffs,King Salmon,Bristol Bay,AK,99613,Open,Linda (Qi) Liu,,Military Installation - Base/Post/Other,58.704611,-156.679972,
2631,2569.38.018,199625X928904,,CSP,King Salmon AS GW Zone 4 OT030,Naknek River Storage,King Salmon,Bristol Bay,AK,99613,Open,Linda (Qi) Liu,,Military Installation - Base/Post/Other,58.688722,-156.68775,
2632,2569.38.019,199625X928905,,CSP,King Salmon AS GW Zone 5 OT031,Fire Training Areas/LFs,King Salmon,Bristol Bay,AK,99613,Open,Linda (Qi) Liu,,Military Installation - Base/Post/Other,58.672472,-156.621083,
2635,2661.38.007,199625X932002,,CSP,Unalga Island Navy Radio Station,Unalga Island,Dutch Harbor,Aleutian Islands,AK,99692,Open,Jessica Morris,Akutan Native Corporation,Military Installation - Base/Post/Other,53.975527,-166.146128,NAD83
2636,2503.38.001,199625X932401,,CSP,Agattu Island,Agattu Island,Adak,Aleutian Islands,AK,99546,Open,Linda (Qi) Liu,U.S.D.I. Fish & Wildlife Ser.-AMNWR,Military Installation - Base/Post/Other,52.435306,173.5756,NAD27
2637,2580.38.005,199625X932505,,CSP,Tanaga Island,Tanaga Island,Adak,Aleutian Islands,AK,99546,Open,Jessica Morris,U.S.D.I. Fish & Wildlife Ser.-Anch,Military Installation - Base/Post/Other,51.672811,-178.050592,WGS84
2657,107.38.097,199631X119001,,CSP,Eielson Take Off Pad Mapco Tie-in DESC,8725 John Kingman Road,Eielson AFB,Fairbanks North Star,AK,99702,Open,Erica Blake,U.S.D.O.D. - Air Force - Eielson,Military Installation - Base/Post/Other,64.656306,-147.010556,NAD83
2667,141.26.014,199633X106101,,CSP,Fort Greely SMDC Parcel 134 Bldg 101,West End of A Street,Fort Greely,Fort Greely Military,AK,99731,Open,Melinda Brunner,US Army Greely Garrison,Military Installation - Base/Post/Other,63.988162,-145.724524,WGS84
2668,141.38.070,199633X127501,,CSP,Fort Greely POL Storage Yard BRAC 113,600' East of Robin Road,Fort Greely,Fort Greely Military,AK,99731,Open,Melinda Brunner,US Army Greely Garrison,Military Installation - Base/Post/Other,63.975753,-145.724249,WGS84
2669,141.38.079,199633X127503,,CSP,Fort Greely Bldg 340 BRAC 77,Near corner Butternut Rd.,Fort Greely,Fort Greely Military,AK,99731,Open,Melinda Brunner,US Army Greely Garrison,Military Installation - Base/Post/Other,63.97843,-145.717098,WGS84
2708,1530.38.011,199711X918201,,CSP,Yakutat AFB Solid Waste Disposal Dump,End of Cannon Beach Road,Yakutat,Skagway Yakutat Ango,AK,99689,Open,Jessica Morris,U.S.D.A. Forest Service - Anchorage,Military Installation - Base/Post/Other,59.496667,-139.718056,
2750,2101.26.097,199721X004210,,CSP,JBER-Elmendorf ST76 Bldg 53174,Lambert Avenue,Elmendorf AFB (JBER),Anchorage,AK,99506,Open,Louis Howard,,Military Installation - Base/Post/Other,61.236256,-149.823905,WGS84
2766,2102.26.009,199721X032203,,CSP,JBER-Ft. Rich TU117 Former Bldg 772 UST 130 FFA,5th & D Sts. FAC ID 0-00788 Fbks-Morse Gen. Plant,Fort Richardson (JBER),Anchorage,AK,99505,Open,Louis Howard,U.S. Air Force,Military Installation - Base/Post/Other,61.259653,-149.692394,NAD83
2767,2102.26.035,199721X032204,,CSP,JBER-Ft. Rich TU103 Bldg 59000 USTs 80 & 81,Frontage Road CC-FTRS-03,Fort Richardson (JBER),Anchorage,AK,99505,Open,Louis Howard,U.S. Air Force,Military Installation - Base/Post/Other,61.280444,-149.616895,WGS84
2775,2102.38.045,199721X104803,,CSP,JBER-Ft. Rich SS047 NIKE Site Summit (formerly OU-D),5 Mi. E. of Post - Arctic Valley Rd. FTRS-047 Site# W048,Fort Richardson (JBER),Anchorage,AK,99505,Open,Louis Howard,U.S. Air Force,Military Installation - Base/Post/Other,61.257919,-149.528563,WGS84
2787,2101.38.122,199721X121101,,CSP,JBER-Elmendorf ST032 29 USTs Bldg 13272,Fairchild Avenue South of Building 13196,Elmendorf AFB (JBER),Anchorage,AK,99506,Open,Louis Howard,U.S. Air Force,Military Installation - Base/Post/Other,61.253071,-149.848275,WGS84
2814,2424.38.001,1.99725E+12,,CSP,AKARNG Kwethluk FSA,Unnamed Boardwalk,Kwethluk,Bethel,AK,99621,Open,Danielle Duncan,Alaska Army National Guard,Military Installation - Base/Post/Other,60.810864,-161.435168,WGS84
2822,2423.38.001,1.99725E+12,,CSP,AKARNG Kotlik FSA,Unnamed Road,Kotlik,Wade Hampton,AK,99620,Open,Danielle Duncan,Alaska Army National Guard,Military Installation - Base/Post/Other,63.032807,-163.556473,WGS84
2825,2657.38.001,199725X001603,,CSP,Tigalda Island,Tigalda Island,Akutan,Aleutians East,AK,99553,Open,Jessica Morris,U.S.D.I. Fish & Wildlife Ser.-AMNWR,Military Installation - Base/Post/Other,54.089532,-164.953617,WGS84
2828,2601.38.097,199725X101701,,CSP,Kodiak - Bell's Flats,Kodiak Island,Kodiak,Kodiak Island,AK,99615,Open,Curtis Dunkin,,Military Installation - Base/Post/Other,57.713398,-152.588325,WGS84
2830,2601.38.075,199725X101706,,CSP,Kodiak - Buskin Beach Lube Pits,Kodiak Island,Kodiak,Kodiak Island,AK,99615,Open,Curtis Dunkin,,Military Installation - Base/Post/Other,57.772028,-152.479361,WGS84
